Date,Time,SO2,NO,NO2,NOX,CO,O3,PM25,PM10,Temperature,RH,Solar Rad,BP,Rain
2019-10-02,23,10.37,2.02,18.56,20.58,,3.83,99,174.56,22.67,52.69,,,11.49
2019-10-02,0,9.97,8.84,23.43,32.27,,1.89,102.95,,12.43,45.82,,,5.91
2019-11-02,1,9.4,25.63,29.21,54.84,,1.48,118.78,,16.75,49.87,,,10.53
2019-11-02,2,10.74,19.65,29.3,48.96,,1.63,109.12,,14.39,49.02,,,4.71
2019-11-02,3,18.09,38.58,31.95,70.53,,1.49,98.15,,16.27,48.75,,,8.74
2019-11-02,4,14.56,26.1,25.71,51.81,,1.55,161.23,,13.81,46.67,,,10.26
2019-11-02,5,10.53,30.94,23.1,54.03,,1.5,146.22,,15.64,49.72,,,10.47
2019-11-02,6,9.35,23.59,20.14,43.73,,1.48,151.92,,15.69,49.96,,,10.48
2019-11-02,7,10.33,66.18,19.08,85.26,,1.63,138.19,,16.27,47.37,,,1.56
2019-11-02,8,20.8,103.95,19.81,123.77,,1.69,277.04,,13.96,49.05,,,4.23
2019-11-02,9,27.49,53.48,19.04,72.52,,2.17,254.35,,11.61,50.96,,,8.85
2019-11-02,10,16.02,17.01,11.52,28.53,,4.69,155.39,,16.06,45.6,,,8.6
2019-11-02,11,10.09,2.43,7.45,9.88,,11.69,98.12,,17.98,48.49,,,6.15
2019-11-02,12,6.86,,7.92,7.71,,14.9,73.67,,19.3,49.22,,,12.14
2019-11-02,13,4.64,,9.38,8.61,,18.51,63.03,108.12,23.26,50.93,,,10.3
2019-11-02,14,3.9,,6.72,6.14,,20.55,63.83,111.48,19.48,54.23,,,6.19
2019-11-02,15,5.3,0.06,10.57,10.63,,18.73,42,93,19.32,51.2,,,8.33
2019-11-02,16,5.51,,9,8.36,,20.48,42.25,93.17,25.08,49.7,,,8.47
2019-11-02,17,9.43,0.16,16.35,16.51,,16.76,52.87,99.54,20.36,51.04,,,4.32
2019-11-02,18,13.03,5.21,30.69,35.91,,7.38,48,116,20.88,48.35,,,9.12
2019-11-02,19,13.52,32.84,40.58,73.43,,1.53,,240.1,17.18,45.53,,,8.9
2019-11-02,20,21.43,50.37,37.22,87.59,,1.56,,364,15.8,51.04,,,5.89
2019-11-02,21,21.37,69.82,33.92,103.74,,1.53,213,,17.66,47.8,,,2.96
2019-11-02,22,35.62,25.37,26.77,52.14,,2.67,,433,16.17,49.74,,,4.97
2019-11-02,23,17.12,16.79,25.6,42.38,,2.16,142,204.97,20.97,49.25,,,8.82
2019-11-02,0,24.52,12.24,25.71,37.95,,1.86,142,204,20.73,45.63,,,7.55
2019-12-02,1,20.3,8.37,23.19,31.56,,1.79,,,17.68,48.64,,,6.1
2019-12-02,2,25.12,5.64,22.4,28.05,,2.01,161.12,206.11,20.33,49.14,,,9.7
2019-12-02,3,27.8,5.77,22.35,27.94,,2.02,166.33,210.77,22.3,46.34,,,7.45
2019-12-02,4,28,2.94,17.37,20.3,,2.23,196.62,226.22,22.72,44.28,,,5.16
2019-12-02,5,14.26,1.32,13.02,14.33,,2.7,178.24,198.34,22.89,46.2,,,7.87
2019-12-02,6,,,,,,,,,,,,,
2019-12-02,7,,,,,,,,,,,,,
2019-12-02,8,,,,,,,,,,,,,
2019-12-02,9,12.73,3.87,14.47,18.34,,4.67,160.32,192.44,22.06,50.96,,,8.27
2019-12-02,10,10.2,1.33,12.27,13.6,,9.14,144.07,177.4,21.22,45.04,,,2.75
2019-12-02,11,8.26,1.33,15.57,16.91,,10.49,113,154,21.42,52.02,,,7.94
2019-12-02,12,7.28,0.18,15.59,15.77,,12.8,95.73,140.98,22.47,44.99,,,10.63
2019-12-02,13,7.24,,12.77,12.61,,16.35,87.79,140.08,19.64,50.09,,,5.06
2019-12-02,14,5.95,0.13,14.55,14.68,,18.28,77.94,142.86,23.07,51.49,,,2.88
2019-12-02,15,5.82,,10.86,10.28,,21.22,74.83,137.59,21.71,46.51,,,9.41
2019-12-02,16,6.83,1.23,19.79,21.02,,16.16,67.63,121.09,22.64,49.35,,,7.39
2019-12-02,17,12.17,0.59,19.89,20.48,,15.45,52.63,127.17,22,48.92,,,6.95
2019-12-02,18,28.51,1.12,21.8,22.93,,12,63,147,20.14,47.72,,,9.82
2019-12-02,19,40.87,8.44,30.15,38.59,,4.21,105.46,247.87,20.33,48.63,,,13.32
2019-12-02,20,53.43,15.4,34.07,49.47,,1.78,175.26,328.15,21.5,48.18,,,11.66
2019-12-02,21,52.04,53.42,34.37,87.79,,1.55,198,346.95,19.51,45.52,,,7.39
2019-12-02,22,50.26,21.22,29.26,50.48,,1.54,229.64,402.17,20.65,48.26,,,8.99
2019-12-02,23,26.86,14.85,26.03,40.88,,1.66,177.02,258.78,22.27,45.64,,,6.3
2019-12-02,0,17.92,9.97,24.09,34.06,,2.12,163,234.72,20.65,48.8,,,6.64
13/02/2019,1,13.78,5.44,20.26,25.7,,2.66,157,223.03,19.81,48.53,,,5.79
13/02/2019,2,11.14,4.33,20.06,24.39,,2.31,139.09,190.93,19.43,49.36,,,8.63
13/02/2019,3,10.02,3.15,14.29,17.43,,3.29,142,189.1,19.18,46.28,,,8.76
13/02/2019,4,18.5,56.63,22.02,78.65,,1.47,165,194.38,18.75,50.29,,,7.7
13/02/2019,5,11.66,18.34,17.23,35.58,,1.62,,318.67,15.24,47.69,,,8.02
13/02/2019,6,10.93,28.77,22.53,51.3,,1.41,166,199.46,21.45,48.39,,,5.89
13/02/2019,7,9.86,15.96,21.89,37.85,,1.2,213.49,247.83,20.8,45.51,,,3.14
13/02/2019,8,10.11,21.82,21.48,43.31,,1.21,174.61,207.86,21.3,46.87,,,7.43
13/02/2019,9,12.35,18.46,24.06,42.52,,2.16,192.25,237.44,21.82,50.81,,,9.74
13/02/2019,10,10.12,11.34,23.98,35.32,,4.2,162.26,214.17,21.69,49.15,,,11.28
13/02/2019,11,7.79,3.85,18.63,22.48,,8.66,129.08,180.48,22.29,50.46,,,2.94
13/02/2019,12,7.44,0.65,13.93,14.58,,12.9,99.87,156.88,18.73,46.79,,,5.85
13/02/2019,13,7.41,,14.02,13.77,,16.31,94.21,150.28,21.75,52.15,,,5.81
13/02/2019,14,6.05,,11.69,11.13,,20.46,100.53,167.39,23.4,49.23,,,12.16
13/02/2019,15,6.65,,13.12,12.87,,19.05,82,143,22.58,48.91,,,6.16
13/02/2019,16,7.01,,16.58,16.53,,17.59,67.1,137,21.61,48.97,,,8.3
13/02/2019,17,10.45,1.05,23.5,24.56,,12.86,70.7,,16.24,51.38,,,6.57
13/02/2019,18,27.01,,20.44,20.45,,11.59,63.18,149.56,19.41,49.93,,,9.66
13/02/2019,19,47.16,5.16,28.35,33.5,,3.99,106,272.1,21.23,47.3,,,4.95
13/02/2019,20,31.15,55.46,36.59,92.05,,1.53,,356,14.34,48.59,,,3.88
13/02/2019,21,20.62,95.1,35.61,130.7,,1.19,234.49,481.99,21.5,47.98,,,6.57
13/02/2019,22,13.27,54.64,25.35,79.99,,1.6,248.38,534,17.57,47.87,,,10.46
13/02/2019,23,9.82,49.55,30.68,80.23,,1.88,161.37,,18.43,48.22,,,3.62
13/02/2019,0,32.83,107.6,30.82,138.42,2.29,1.86,178.88,301.56,21.48,48.9,,,5.81
14/02/2019,1,38.01,69.47,26.41,95.88,2.06,1.79,307,486.76,19.56,45.01,,,12.47
14/02/2019,2,21.74,44.95,22.99,67.94,1.7,1.75,257.15,336.45,21.22,47.49,,,8.65
14/02/2019,3,20.02,89.57,24.56,114.13,1.73,1.83,186.2,231.94,21.84,48.54,,,5.74
14/02/2019,4,18.81,110.72,24.27,134.99,1.72,1.8,232.56,321.03,18.52,48.16,,,10.91
14/02/2019,5,17.86,162.81,21.74,184.56,1.89,1.95,219.58,325.33,21.87,47.72,,,10.78
14/02/2019,6,15.83,164,20.44,184.44,1.87,1.88,308.72,451.83,22.59,47.2,,,11.62
14/02/2019,7,14.74,155.73,21.16,176.89,2.15,1.94,261.9,357.7,19.21,48.44,,,11.49
14/02/2019,8,20.74,137.07,18.88,155.96,2.36,1.99,292.4,424.54,22.68,47.54,,,8.67
14/02/2019,9,29.47,102.85,21.33,124.18,2.3,1.93,307.61,441.88,20.59,50.13,,,10.23
14/02/2019,10,25.77,46.05,25.92,71.97,1.77,2.14,291.59,476,21.5,48.45,,,4.38
14/02/2019,11,16.6,9.18,32.63,41.81,1.42,3.68,217,,16.14,48.49,,,4.4
14/02/2019,12,9.07,1.39,18.35,19.74,1.07,9.49,176.27,249,20.87,49.85,,,2.81
14/02/2019,13,6.17,,11.21,10.24,0.81,16,111.26,,16.02,46.12,,,7.11
14/02/2019,14,5.15,,8.24,7.32,0.73,17.51,79.94,142.94,22.33,48.24,,,10.78
14/02/2019,15,3.88,,8.4,7.28,0.68,18.89,78.05,140.55,21.71,45.68,,,2.44
14/02/2019,16,2.54,,5.36,4.12,0.58,20.19,79.77,128.55,21.48,49.2,,,9.58
14/02/2019,17,10.79,1.45,12.78,14.23,0.67,14.74,70.93,115.73,22.4,48.56,,,7.61
14/02/2019,18,21.43,2.04,18.84,20.88,0.9,9.61,70.19,141.59,20.67,45.16,,,6.56
14/02/2019,19,27.9,53.14,36.04,89.18,1.66,1.31,134.24,270.36,21.22,51.52,,,6.75
14/02/2019,20,11.83,70.92,35.23,106.15,2.16,1.66,260.72,540.84,21.08,50.16,,,4.43
14/02/2019,21,25.69,63.36,32.28,95.65,2.16,1.73,250.11,530.82,22.56,49.8,,,4.07
14/02/2019,22,23.04,31.86,26.23,58.09,1.84,2.18,215.24,370.25,20.92,47.46,,,12.14
14/02/2019,23,32.27,57.3,27.5,84.8,2.14,1.76,155.89,261.09,23.33,46.86,,,8.54
14/02/2019,0,29.06,113.83,28.47,142.3,2.41,1.83,217.13,365.83,20.01,48.48,,,10.03
15/02/2019,1,22.27,92.69,24.92,117.61,2.21,1.67,258.2,442.71,23.64,47.11,,,10.99
15/02/2019,2,23,194.25,30.25,224.49,2.44,1.88,226.97,339.79,22.4,47.81,,,8
15/02/2019,3,31.95,311.34,32.94,344.28,2.71,2.01,322.46,503.02,21.96,47.52,,,7.88
15/02/2019,4,31.64,313.57,29.78,343.35,2.66,1.91,444.2,901.67,19.59,47.79,,,8.8
15/02/2019,5,31.04,297.57,25.88,323.45,2.66,1.93,418.77,914.7,18.48,43.95,,,6.89
15/02/2019,6,26.23,308.34,27.05,335.39,2.69,1.88,372.57,601.66,22.3,46.85,,,9.99
15/02/2019,7,25.97,296.33,33.36,329.69,2.79,1.9,361,557.86,20.21,51.93,,,7.71
15/02/2019,8,36.94,233.97,32.1,266.07,2.83,1.94,,519.85,12.23,46.23,,,9.96
15/02/2019,9,38.53,164.13,32.8,196.93,2.31,1.7,,480.14,14.53,50.14,,,4.64
15/02/2019,10,26.87,94.06,32.3,126.36,1.92,2.24,,304.9,16.75,48.89,,,7.86
15/02/2019,11,14.07,36.2,28.34,64.54,1.45,4.71,,300.78,18.29,49.36,,,9.11
15/02/2019,12,7.46,6.74,18.9,25.63,1.09,10.9,,262.05,14.38,48.03,,,8.98
15/02/2019,13,5.61,,16.23,16.15,0.99,15.13,,186.39,15.13,48.06,,,11.14
15/02/2019,14,3.64,,7.87,6.79,0.81,19.87,,200,15.98,49.35,,,6.22
15/02/2019,15,2.74,,6.19,5.05,0.74,21.56,,,14.8,47.38,,,6.14
15/02/2019,16,3.01,,5.29,3.91,0.73,23.22,,160.32,14.72,46.91,,,8.06
15/02/2019,17,3.37,,6.61,5.14,0.69,20.91,,170.48,12.02,50.38,,,7.16
15/02/2019,18,3.81,,9.19,7.82,0.8,16.56,,186.85,18.57,49.09,,,9.04
15/02/2019,19,11.4,,16.45,15.38,0.97,9.24,,243.43,14.7,45.31,,,8.34
15/02/2019,20,11.59,35.61,24.96,60.56,1.58,3.07,,261.08,15.26,48.45,,,10.62
15/02/2019,21,16.84,140.12,30.59,170.71,2.97,2.01,,422.94,15.74,48.42,,,14.12
15/02/2019,22,13.96,130.28,26.53,156.81,2.79,1.91,,671.18,15.9,48.27,,,2.98
15/02/2019,23,33.04,124.09,27.92,152.01,2.84,1.87,,546.62,13.12,47.52,,,6.47
15/02/2019,0,17.52,60.41,24.08,84.49,2.12,1.97,,437.12,15.19,48.24,,,7.07
16/02/2019,1,15.76,41.13,21.82,62.95,1.87,1.99,,256.3,17.96,50.97,,,8.47
16/02/2019,2,10.58,26.16,19.81,45.97,1.56,2.02,,232.06,17.18,49.54,,,5.64
16/02/2019,3,8.77,25.96,25.24,51.2,1.35,1.71,,198.58,13.98,49.06,,,9.06
16/02/2019,4,12.67,30.46,24.81,55.26,1.43,1.6,,186.67,16.45,50.04,,,10.65
16/02/2019,5,8.91,23.33,22.36,45.68,1.3,1.65,,277.69,15.5,49.84,,,10.45
16/02/2019,6,7.22,18.78,20.26,39.04,1.18,1.68,,196.9,17.1,48.7,,,3.15
16/02/2019,7,6.68,10.56,13.54,24.1,1.22,1.99,,193.73,15.52,50.34,,,9.31
16/02/2019,8,6.75,8.06,13.57,21.63,1.19,2.05,,222.19,15.57,46.12,,,11.51
16/02/2019,9,6.72,4.59,10.56,15.15,1.06,3.22,,227,17.21,45.68,,,5.91
16/02/2019,10,5.83,1.61,9.12,10.73,0.89,4.14,,187.11,13.84,48.24,,,8.77
16/02/2019,11,5.1,1.08,8.92,10,0.78,5.26,,146.48,17.26,47.61,,,11.78
16/02/2019,12,4.48,0.22,8.43,8.65,0.72,6.04,,122.93,16.49,48.27,,,8.51
16/02/2019,13,4.05,,7.61,7.05,0.8,6.74,,123.17,12.82,48.71,,,11.62
16/02/2019,14,5.67,0.47,10.2,10.67,0.81,6.29,,217.31,16.8,53.17,,,7.73
16/02/2019,15,9.59,1.1,13.24,14.34,0.81,7.19,,157.67,19.15,47.68,,,8.83
16/02/2019,16,5.17,,5.68,4.89,0.69,10.07,,145.45,15.12,52.77,,,8.17
16/02/2019,17,3.86,,4.89,3.97,0.67,10.17,,123.94,17.14,49.8,,,5.61
16/02/2019,18,3.95,,8.37,7.1,0.71,7.1,,123.36,14.94,44.67,,,9.51
16/02/2019,19,5.27,29.48,25.35,54.83,1.48,1.84,,178.01,19.74,50.2,,,12.2
16/02/2019,20,6.04,31.51,25.36,56.88,1.93,1.76,,411.63,15.43,49.02,,,3.69
16/02/2019,21,5.16,41.57,24.54,66.11,2.27,1.83,,397.45,16.98,46.79,,,10.51
16/02/2019,22,4.64,40.97,21.13,62.1,2.2,1.74,,321.75,14.26,48,,,6.18
16/02/2019,23,5.27,62.14,21.65,83.78,2.31,1.81,,285.98,18.74,50.07,,,8.05
16/02/2019,0,5.94,52.14,19.85,71.99,1.88,1.74,,342.45,17.33,45.68,,,11.95
17/02/2019,1,4.25,33.16,17.65,50.81,1.33,1.73,,237.12,18.14,47.81,,,8.96
17/02/2019,2,3.65,32.3,16.03,48.33,1.15,1.64,,149.49,15.71,46.8,,,7.03
17/02/2019,3,3.47,24.86,15.33,40.19,1.07,1.73,,133.4,14.87,48.38,,,4.56
17/02/2019,4,2.87,18.13,13.29,31.42,0.88,1.86,,114.62,16.18,51.42,,,7.79
17/02/2019,5,2.64,11.6,10.62,22.22,0.75,2.46,,102.97,16.36,50.33,,,10.83
17/02/2019,6,2.6,9.26,10.56,19.83,0.82,2.39,,102.14,14.41,50.67,,,12.13
17/02/2019,7,4.63,16.99,13.12,30.1,1.05,1.77,,108.44,15.13,49.15,,,9.24
17/02/2019,8,6.16,20.19,13.83,34.02,1.01,2,,158.47,15.34,48.87,,,11.73
17/02/2019,9,2.31,12.09,11.86,23.95,0.9,2.26,,137.69,19.12,49.35,,,6.81
17/02/2019,10,2.43,23.57,16.94,40.52,1.22,1.83,,57.55,15.93,49.48,,,1.86
17/02/2019,11,2.24,18.67,15.28,33.94,1.22,2.14,,76.34,17.16,48.53,,,7.46
17/02/2019,12,3.13,15.03,12.01,27.04,1.11,3.42,,90.67,15.24,49.82,,,12.42
17/02/2019,13,4.6,6.22,10.37,16.59,0.94,3.99,64,114.49,20.78,49.67,,,9.33
17/02/2019,14,2.82,0.53,6.39,6.92,0.79,5.59,64.25,98.44,19.24,48.28,,,9.96
17/02/2019,15,2.21,0.13,10.15,10.28,0.82,6.76,72.33,79.68,21.32,48.55,,,12.14
17/02/2019,16,3.91,0.86,15.8,16.67,0.82,11.8,85.12,101.58,21.61,50.87,,,4.72
17/02/2019,17,7.96,0.97,16.63,17.6,0.9,11.14,89.13,121.38,21.79,47.99,,,11.63
17/02/2019,18,8.66,,12.43,11.65,0.93,10.59,94,136,20.07,45.01,,,5.79
17/02/2019,19,11.88,,15.14,14.74,1.02,8.65,88.02,134.01,19.66,50.75,,,7.92
17/02/2019,20,23.29,23.67,27.02,50.69,1.61,2.76,107.76,154.67,20.43,46.64,,,6.66
17/02/2019,21,13.05,40.02,31.01,71.02,1.95,1.64,178.85,270.05,19.47,48.89,,,11.14
17/02/2019,22,15.14,54.82,33.08,87.9,2.39,1.49,,279.85,17.62,46.21,,,6.38
17/02/2019,23,19.88,195.29,37.05,232.35,3.61,1.73,222,302.65,17.88,48.08,,,7.34
17/02/2019,0,19.16,288.83,38.43,327.27,4.22,1.8,281.43,494.99,20.1,48.85,,,5.99
18/02/2019,1,15.7,207.02,31.82,238.85,3.9,1.96,338.41,693.31,24.38,50.77,,,10.57
18/02/2019,2,11.87,189.23,22.97,212.21,3.97,1.8,278.63,370.93,20.89,47.09,,,11.69
18/02/2019,3,9.82,201.48,19.17,220.65,3.74,1.78,256.32,380.75,20.17,49.32,,,10.36
18/02/2019,4,9.62,247.32,18.96,266.28,3.27,2.06,244.17,356.42,20.75,49.46,,,6.46
18/02/2019,5,8.25,215.77,16.02,231.78,2.67,2.18,262.83,448.62,20.71,46.82,,,9.96
18/02/2019,6,8.97,188.93,18.62,207.55,2.59,2.26,253.26,367.54,23.66,45.09,,,7.19
18/02/2019,7,13.64,187.12,20.35,207.47,2.75,2.41,285.52,396.46,21.54,45.35,,,9.41
18/02/2019,8,15.68,208.35,24.63,232.98,3.19,2.64,294.92,420.64,21.17,47.44,,,13.25
18/02/2019,9,42.65,181.41,34.61,216.02,3.51,2.88,351.17,546.87,17.1,48.68,,,9.33
18/02/2019,10,97.19,104.21,36.55,140.76,2.76,2.49,,739.62,21.63,49.51,,,4.94
18/02/2019,11,55.71,45.15,29.11,74.26,1.86,3.12,364.38,478.48,20.93,48.66,,,2.01
18/02/2019,12,22.34,17.77,21.08,38.85,1.35,6.6,226.01,296.02,19.41,46.46,,,7.35
18/02/2019,13,11.92,3.67,18.23,21.9,0.98,11.01,128.42,183.83,21.1,47.18,,,7.99
18/02/2019,14,6.94,0.15,12.31,12.46,0.81,16.84,125.47,179.87,18.2,47.28,,,6.04
18/02/2019,15,6.29,,12.61,11.91,0.73,19.39,99.21,143.2,20.12,48.31,,,8.03
18/02/2019,16,5.54,,16.7,16.15,0.74,19.29,71.22,118.98,21.69,50.32,,,8.75
18/02/2019,17,4.34,,16.58,16.57,0.8,14.28,78.95,118,22.52,48.15,,,6.54
18/02/2019,18,8.23,7.18,27.06,34.24,1.05,4.67,75.53,120.21,21.3,48.41,,,9.29
18/02/2019,19,12.75,34.76,31.63,66.39,1.85,1.77,98.69,192.19,22.44,48.47,,,9.77
18/02/2019,20,11.49,59.44,31.01,90.46,2.37,1.71,222.35,375.84,20.75,49.82,,,6.91
18/02/2019,21,12.55,67.15,26.83,93.98,2.27,1.95,234.4,426.12,21,49.99,,,11.6
18/02/2019,22,18.53,79.67,29.15,108.82,2.39,1.93,172.63,338.36,21.57,48.47,,,13.07
18/02/2019,23,16.23,42.72,25.88,68.6,2.11,1.91,196.28,316.19,21.32,48.82,,,4.94
18/02/2019,0,11.89,34.31,24.83,59.14,1.98,1.85,167.9,230.66,21.84,47.33,,,8.25
19/02/2019,1,10.06,33.8,25.46,59.26,1.82,1.78,163.85,221.06,20,50.26,,,8.75
19/02/2019,2,8.51,34.29,23.61,57.9,1.79,1.68,158,223.13,23.73,48.94,,,11.05
19/02/2019,3,8.02,54.86,23.71,78.56,1.77,1.77,,227.25,15.69,48.92,,,8.12
19/02/2019,4,9.27,159,23.34,182.34,1.9,2.5,159.23,246.03,20.3,47.86,,,9.77
19/02/2019,5,6.92,73.25,21.67,94.92,1.6,2.35,244,524.42,20.65,44.74,,,5.22
19/02/2019,6,7.45,65.03,21.3,86.33,1.51,2.08,166.65,204.53,20.58,51.33,,,9.31
19/02/2019,7,7.74,78.53,21.22,99.75,1.72,2.07,193.64,231.78,19.01,46.06,,,11.21
19/02/2019,8,9.4,83.07,25.73,108.8,2.08,1.84,241.53,295.69,20.39,51.4,,,15.72
19/02/2019,9,11.26,105.58,31.85,137.43,2.34,1.84,266.58,353.34,22.91,50.66,,,11.2
19/02/2019,10,10.75,55.42,36.85,92.27,1.96,1.81,286.36,403.48,20.19,48.88,,,3.66
19/02/2019,11,9.02,25.38,33.15,58.53,1.61,4.64,187.92,274.42,22.38,49.28,,,7.53
19/02/2019,12,11.76,4.64,21.38,26.02,1.25,13.68,180.51,244.95,23.56,46.34,,,5.57
19/02/2019,13,7.71,,13.64,13.27,0.99,18.32,125.84,179,22.68,44.62,,,6.75
19/02/2019,14,5.29,,14.15,13.18,0.84,20.41,99.13,143.16,19.12,48.66,,,3.94
19/02/2019,15,4.16,,13.04,12.48,1.09,19.57,103.69,147.41,20.61,50.56,,,6.98
19/02/2019,16,4.85,,15.44,14.59,0.9,18.8,91.91,128.07,20.28,45.16,,,3.91
19/02/2019,17,4.81,,21.97,21.86,0.99,12.19,124.41,131.54,20.66,48.26,,,5.03
19/02/2019,18,6.38,4.09,33.26,37.35,1.29,4.52,100.22,182.27,18.85,48.58,,,5.07
19/02/2019,19,9.82,17.89,38.68,56.57,1.8,1.86,112.18,258,22.77,47.91,,,6.24
19/02/2019,20,10.76,34.26,36.45,70.71,1.85,1.74,161.4,,14.27,47.31,,,5.91
19/02/2019,21,14.84,61.11,41.52,102.63,1.87,1.85,177.06,272.22,18.37,46.82,,,6.96
19/02/2019,22,11.43,67.46,34.57,102.03,2.2,1.63,196.06,295.34,18.18,47.1,,,4.47
19/02/2019,23,5.97,29.73,24.15,53.88,1.59,1.89,161.92,331.83,19.9,49.95,,,9.57
19/02/2019,0,4.18,20.47,17.51,37.98,1.23,2.09,122.76,204,21.25,49.59,,,10.74
20/02/2019,1,3.58,17.1,14.2,31.3,1.16,1.98,105.6,173.29,20.77,52.36,,,10.39
20/02/2019,2,3.16,17.65,13.11,30.76,1.08,1.85,91,141.62,21.32,48.42,,,14.01
20/02/2019,3,2.97,18.97,11.99,30.95,1.2,1.89,,130.31,14.91,49.87,,,7.48
20/02/2019,4,2.73,20.45,10.96,31.41,1.3,1.95,89.95,140.2,21.52,48.75,,,3.79
20/02/2019,5,2.26,15.61,9.09,24.7,0.96,1.93,88.25,116.25,20.25,48.94,,,8.16
20/02/2019,6,2.13,13.19,7.9,21.09,0.85,1.94,99.1,125.03,23.11,49.87,,,9.58
20/02/2019,7,1.92,12.43,8.6,21.03,0.9,1.93,103.26,126.8,19.43,47.8,,,5.53
20/02/2019,8,2.24,23.23,10.8,34.03,1.18,1.89,113.68,152.25,21.59,46.42,,,9.8
20/02/2019,9,2.79,22.38,10.63,33.01,1.3,2.09,140.22,190.31,20.45,50.19,,,8.63
20/02/2019,10,5.17,17.32,8.73,26.05,1.2,2.14,146.36,200.18,22.96,47.41,,,7.92
20/02/2019,11,5.04,11.25,7.83,19.08,1.12,2.24,126.18,172.73,21.37,49.59,,,9.63
20/02/2019,12,4.24,6.06,6.59,12.65,0.96,2.6,95.95,132.87,21.77,49.75,,,10.86
20/02/2019,13,1.4,1.77,5.23,7,0.9,4.16,93.09,124.96,22.68,49.78,,,8.29
20/02/2019,14,0.84,,4.54,4.26,0.84,5.96,95.9,119.94,23.48,46.68,,,7.32
20/02/2019,15,0.83,,5.49,5.33,0.84,6.74,92.97,118.69,21.39,49.15,,,4.92
20/02/2019,16,0.79,0.34,8.95,9.29,1.04,7.22,91.36,138.58,22.66,48.42,,,9.05
20/02/2019,17,0.76,0.97,12.13,13.1,1.37,6.92,71.94,122.22,20.56,47.96,,,4.26
20/02/2019,18,0.66,,13.63,13.1,1.62,6.06,70.34,131.95,20.11,49.21,,,8.22
20/02/2019,19,2.19,,17.74,17.68,2.27,4.44,82.6,160.78,18.03,47.43,,,9.42
20/02/2019,20,4.17,5.04,20.09,25.13,1.5,2.05,103.04,191.98,19.02,47.93,,,10.52
20/02/2019,21,5.11,42.31,23.51,65.81,2.07,1.88,131.97,223.15,21.14,49.15,,,6.27
20/02/2019,22,5.68,74.86,24.21,99.07,3.24,1.96,170.42,280.88,19.99,48.49,,,7.31
20/02/2019,23,8.99,177.9,25.92,203.81,4.24,2.5,259.5,365,21.63,49.26,,,10.62
20/02/2019,0,9.52,251.36,25.05,276.41,5.25,3.69,462.9,,16.49,47.02,,,11.33
21/02/2019,1,11.42,355.01,29.75,384.77,5.82,4.13,371.49,792,20.16,46.19,,,10.9
21/02/2019,2,10.32,347.52,25.74,373.26,5.06,3.86,451.62,,15.16,48.77,,,4.32
21/02/2019,3,10.1,351.84,21.4,373.24,4.62,3.54,338.95,664.86,18.45,45.57,,,12.43
21/02/2019,4,11.19,311.66,15.33,326.98,3.55,3.28,336.68,781.19,19.97,45.72,,,8.62
21/02/2019,5,16.31,318.25,16.35,334.6,3.63,3.32,326.33,607.56,19.81,46.41,,,10.73
21/02/2019,6,22.35,278.26,21.85,300.11,3.85,3.32,413.58,917.88,20,47,,,4.83
21/02/2019,7,19.68,346.06,25.03,371.08,4.27,3.25,434.88,617.95,20.36,48.92,,,7.27
21/02/2019,8,18.57,,29.75,,5.23,3.35,394.83,577.65,20.35,45.97,,,6.58
21/02/2019,9,19.63,355.06,35.89,390.95,5.06,3.28,462.25,732.28,19.6,50.04,,,3.34
21/02/2019,10,15.24,202.28,41.62,243.9,3.84,2.83,430.65,776.24,23.75,49.3,,,5.27
21/02/2019,11,7.96,89.87,24.85,114.72,2.35,3.05,274.37,380.76,20.63,47.35,,,9.11
21/02/2019,12,5.04,32.95,14.94,47.89,1.48,6.2,101.25,169.95,23.09,48.37,,,5.62
21/02/2019,13,3.95,7.45,16.43,23.87,1.14,10.03,72.1,128.07,22.39,47.13,,,10.74
21/02/2019,14,3.08,,9.69,9.33,1.03,15.44,75.5,130.76,21.1,48.63,,,4.87
21/02/2019,15,3.5,,8.97,8.47,0.88,19.01,57.43,121.34,21.49,49.15,,,10.65
21/02/2019,16,3.01,,6.84,5.78,0.86,20.5,74,134.95,25.3,48.9,,,3.45
21/02/2019,17,2.72,,5.06,3.85,0.82,19.78,73.79,132.95,22.83,48.46,,,3.68
21/02/2019,18,2.46,,10.63,10,0.91,13.41,66.63,131.45,20.1,49.16,,,6.52
21/02/2019,19,2.94,0.28,22.76,23.04,1.26,4.11,91.53,152.99,20.77,49.48,,,7.45
21/02/2019,20,4.17,49.32,30.31,79.64,2.1,2.18,151.92,244.79,21.34,48.89,,,9.28
21/02/2019,21,6.08,121.5,30.83,152.33,2.97,2.29,188.01,328.64,20.67,49.36,,,13.74
21/02/2019,22,9.73,257.47,57.01,314.48,4.61,2.49,267.58,458.73,23.09,49.17,,,8.55
21/02/2019,23,11.04,297.44,38.67,336.11,4.74,2.83,425.32,677.1,20.92,45.05,,,7.59
21/02/2019,0,12.61,361.1,35.16,396.26,5.19,2.97,400.85,870.51,20.01,50.38,,,12.21
22/02/2019,1,10.96,268.38,41.09,309.46,4.13,2.79,431.85,805.57,20.72,46.87,,,3.96
22/02/2019,2,10.28,222.37,17.49,239.86,3.24,2.95,350.4,685.77,23.96,48.6,,,7.57
